Age,Income,EducationYears,EmploymentStatus,Purchase
50,79537,13,0,0
53,89510,14,0,1
55,47490,14,0,0
53,71504,14,1,1
56,80325,16,0,1
29,97616,12,0,0
21,50870,17,1,1
40,92981,16,0,0
26,48635,15,1,1
31,42509,16,0,0
55,53374,12,0,1
56,87222,13,1,1
21,88848,13,0,1
25,68991,16,1,1
39,97786,12,0,1
57,42520,13,1,1
47,44294,14,1,0
58,77767,17,1,1
22,85100,16,1,1
45,52598,15,0,1
21,79380,17,0,1
21,42713,14,0,1
33,41726,17,0,1
32,40599,13,1,0
31,59127,17,1,0
39,96144,15,1,1
39,70618,17,1,1
20,60134,14,1,1
36,58553,13,1,0
53,57364,17,0,0
39,76281,17,1,0
45,96930,17,0,1
23,63692,12,0,0
22,50104,13,1,0
26,81522,15,1,1
29,59577,17,1,1
20,43871,17,1,0
35,90369,16,0,1
59,76293,15,1,1
26,60469,17,1,0
50,74275,16,0,1
39,73709,13,0,1
38,44489,13,1,1
58,79090,12,1,1
21,70251,17,1,1
41,84144,15,0,0
50,54937,16,0,0
54,40148,16,0,1
37,42347,14,0,0
20,78746,12,0,0
41,71161,12,0,1
49,61716,12,0,0
20,56509,13,0,1
49,55203,13,1,1
55,78717,13,0,0
20,94764,14,1,0
58,41982,15,1,1
34,47092,16,1,1
55,89740,14,0,1
42,41681,15,1,0
40,90453,14,0,1
49,92518,16,0,1
34,92707,13,0,0
59,88253,13,0,0
40,66955,17,1,0
43,41231,17,0,1
55,52978,13,1,1
32,52701,14,1,1
49,75419,16,0,1
22,51109,15,1,1
26,50545,16,0,0
58,59386,14,1,1
50,43692,12,0,0
58,68025,14,1,1
24,49170,15,0,1
53,42446,12,0,0
48,54662,13,0,0
44,78050,15,1,1
23,52482,13,0,1
37,66271,16,1,1
25,84143,17,0,1
53,82113,14,0,1
30,91513,12,1,1
20,63736,15,0,0
53,84172,14,1,1
38,97516,16,0,0
22,85165,14,0,1
23,91426,14,1,1
39,94555,17,0,0
47,99857,12,1,1
38,56628,15,0,1
47,53027,14,1,1
24,60348,12,0,0
32,65807,12,0,0
37,88091,17,0,0
41,55524,17,1,0
50,59981,15,0,1
58,59435,14,1,1
30,64973,14,1,1
55,58600,12,0,0
40,45464,13,0,0
41,45579,12,0,0
28,76255,14,0,1
37,80424,16,1,1
25,41642,12,1,1
34,78168,16,0,1
56,48116,13,0,0
37,56290,14,0,0
57,65501,14,0,0
43,91922,14,0,1
42,90639,14,1,1
49,65802,15,1,1
37,84582,14,1,0
39,43662,13,1,1
27,74264,16,1,0
21,58159,13,0,0
42,87042,14,1,0
29,71613,16,1,1
28,68532,14,1,0
39,48782,14,0,0
45,45487,15,0,0
41,55483,14,1,1
46,40996,16,1,1
31,41887,17,0,1
34,46393,13,0,0
49,57626,16,1,1
38,43834,15,1,1
50,58283,16,0,1
59,76380,12,1,0
53,65201,16,1,1
40,42334,14,0,0
54,59093,17,1,1
54,68511,14,1,1
50,78097,16,0,0
41,71103,12,1,1
56,58326,13,1,1
25,82117,16,1,1
27,58844,13,0,1
20,47693,17,0,1
53,69651,14,1,1
28,82305,13,0,0
24,43072,12,1,0
41,80983,16,1,1
38,40874,15,0,1
53,64397,13,0,1
55,45025,15,0,1
43,79627,16,1,1
51,49419,15,0,1
41,67065,13,0,1
36,85965,13,0,1
44,70915,17,1,1
50,67755,13,1,1
32,69118,16,1,0
24,68056,15,1,1
45,74779,16,0,1
43,84213,17,1,1
33,81437,16,1,1
24,54862,12,0,0
47,42543,12,1,1
29,54368,15,0,1
44,69877,14,0,1
59,52293,15,0,1
27,51341,17,1,1
59,54351,13,0,1
22,66914,14,1,1
42,51979,16,0,0
39,48431,17,0,0
41,73968,13,0,1
40,76523,14,0,0
36,53679,16,1,0
35,63656,13,0,1
54,62656,12,1,1
22,54402,14,0,1
57,88081,14,0,1
32,85586,15,1,1
43,78747,16,0,1
32,72388,13,1,0
55,46363,16,0,0
59,40849,15,0,1
32,97423,13,0,1
55,60341,14,0,1
47,58830,17,1,1
55,78901,15,0,0
40,64229,16,1,1
48,59956,12,1,1
29,83136,13,1,1
48,45829,17,1,1
49,56051,14,0,0
42,46172,13,0,1
48,46270,15,0,0
59,68580,12,1,0
48,61281,15,0,0
55,93626,13,1,1
26,60660,13,0,0
58,57373,13,1,0
58,95041,17,0,1
56,56238,14,0,0
20,54297,13,1,0
20,60781,16,1,1
35,40443,14,0,1
24,91883,14,0,0
50,55890,14,0,0
51,40600,13,0,1
39,94917,14,1,1
53,45059,15,0,1
39,98889,12,1,1
41,55290,12,1,1
50,45498,12,1,0
49,88238,13,0,1
46,99077,12,1,1
52,82502,13,1,1
36,77890,14,0,1
35,94344,14,1,1
56,63086,16,0,1
35,57440,14,1,0
26,44860,17,0,0
50,64605,16,1,0
40,48806,14,1,0
49,61526,13,0,0
41,79222,15,0,0
51,97590,15,1,1
23,48349,16,0,0
23,76694,17,1,1
24,85457,13,1,1
40,52731,16,0,0
22,58237,16,0,0
31,48041,14,1,1
32,89660,13,1,1
57,75874,17,1,1
28,45162,16,0,1
42,74911,16,1,1
32,71412,15,1,1
46,61324,15,1,1
46,57570,17,0,1
37,93462,16,0,1
59,41491,15,1,1
23,42882,12,1,1
25,97303,17,0,1
43,95425,16,1,0
59,87546,17,1,1
56,42010,15,1,1
30,76663,17,1,0
24,96573,13,0,1
43,73954,15,1,1
36,99477,16,1,1
33,53581,13,0,0
23,72951,13,0,0
46,79123,15,1,1
54,86615,15,1,1
22,81245,15,0,0
33,73394,17,1,1
42,60417,15,0,0
32,66502,12,1,1
29,65337,14,1,1
36,64642,17,1,1
23,62620,13,1,1
20,42818,15,0,1
32,93810,13,0,0
54,62326,12,1,1
20,44617,13,1,1
41,67589,17,1,1
48,97705,16,0,1
21,83111,13,0,1
46,77465,15,1,1
20,90964,14,0,1
41,54812,16,1,1
42,49184,16,1,1
54,80758,14,1,1
53,76588,15,0,1
45,60138,14,1,1
27,77210,14,1,1
31,85166,15,1,1
41,55249,15,1,1
42,96003,14,0,1
27,53887,14,0,1
53,59994,15,1,1
47,99470,15,1,1
27,82364,16,0,1
58,89880,17,1,1
26,92320,14,1,1
45,61724,16,0,0
23,55933,17,0,0
28,73460,13,1,0
34,98515,17,0,0
38,67556,15,0,1
27,65451,12,1,1
38,92573,13,1,0
39,68166,16,0,0
58,91560,17,1,1
50,82594,16,1,1
34,77870,16,0,1
35,84576,12,0,0
24,70718,12,0,0
50,59171,13,1,0
54,53247,15,0,1
31,82588,13,1,1
37,44308,16,0,0
29,59861,13,1,1
57,95147,17,0,1
53,93647,13,1,1
33,80604,16,0,1
57,64730,16,1,1
37,83275,15,0,1
56,87883,12,0,0
49,96453,15,0,1
44,65720,13,0,1
59,86351,16,0,1
21,92770,16,1,1
55,76429,16,0,1
58,66443,15,1,1
53,86711,17,1,1
54,48520,17,0,1
58,74666,13,0,1
51,42409,12,0,0
26,85593,17,1,1
48,93267,17,0,1
33,91909,17,1,1
41,40627,16,1,0
40,42112,17,0,0
38,55820,13,0,0
43,63177,13,1,1
24,79040,14,0,0
47,86647,15,0,1
44,69474,15,0,0
32,88900,15,0,1
49,83248,12,0,0
48,72265,16,0,1
42,97067,14,0,1
29,95113,12,0,1
57,80753,16,1,1
38,42926,16,0,0
54,80842,12,1,1
35,48683,14,0,1
46,46375,13,1,1
31,44863,13,1,1
37,80951,15,0,0
48,90645,17,1,1
39,60155,13,1,1
36,41705,12,1,1
38,98224,16,0,0
44,74461,15,0,0
25,65276,13,0,1
37,61982,15,1,1
47,94789,13,0,1
36,71572,14,1,1
41,70354,16,0,1
50,89301,14,1,1
21,42754,17,0,0
23,99923,12,1,1
28,74561,14,0,1
48,81878,17,0,1
34,74416,16,1,1
57,54121,17,1,0
36,99146,16,0,1
29,49108,13,0,0
21,41607,16,0,0
41,64688,12,0,1
27,95898,15,0,0
28,63191,12,1,1
45,70760,13,0,0
45,68266,13,1,1
54,84409,15,1,1
29,40584,15,0,1
55,83426,14,1,1
44,40004,12,1,1
45,62980,16,1,0
21,92754,17,0,1
26,91849,16,0,1
37,84264,14,0,0
56,71623,17,1,1
46,61966,13,0,1
58,86420,15,1,1
31,89341,12,1,1
26,40253,17,1,1
22,81275,16,0,0
31,69686,13,1,1
55,98581,13,1,1
41,41818,16,1,0
32,80693,16,0,0
38,93347,17,1,0
43,95495,17,0,0
25,97582,13,1,1
43,85254,16,0,1
30,91595,12,1,1
22,87324,12,0,1
28,66362,16,1,1
50,67247,13,1,1
35,48615,13,1,1
59,60295,13,0,0
44,56881,16,0,0
20,49851,16,0,0
53,81403,17,1,1
41,97423,14,1,1
59,99274,14,0,0
55,87516,14,1,1
49,79028,17,0,1
58,80326,15,0,1
41,75673,13,0,1
45,79706,17,0,1
57,64630,17,0,0
32,56657,12,1,1
41,90663,13,1,1
44,99404,14,1,1
43,88730,17,1,1
54,59811,15,0,0
51,56962,15,0,0
24,72509,15,0,0
53,60547,17,1,0
26,52956,14,0,0
51,96771,13,1,1
46,60834,13,1,1
40,51131,16,0,1
52,55286,14,1,1
26,99412,12,0,1
23,90416,12,0,1
36,89409,13,1,1
44,64167,13,0,0
26,58644,15,1,0
50,68894,13,1,1
21,80352,13,0,0
53,53981,14,1,1
26,61519,12,1,0
44,74822,17,1,1
52,94057,15,1,1
27,98634,13,1,1
22,45594,14,0,0
30,60229,17,1,1
21,42831,14,0,1
54,56604,13,0,1
22,91011,17,1,1
51,58557,14,0,0
50,59259,17,0,1
54,91765,17,1,1
49,87063,16,0,1
30,84794,17,0,1
32,41224,14,1,1
45,83946,13,0,0
40,46235,17,0,1
28,70328,16,0,0
28,85093,14,1,1
50,72882,13,1,1
58,53969,14,0,0
29,54688,14,1,1
57,51223,17,1,1
39,90254,15,0,0
35,71439,12,0,0
40,49287,12,1,1
35,88341,12,1,0
34,47325,13,1,0
39,85692,14,0,1
44,46689,14,0,0
20,65031,13,0,0
43,48151,12,0,0
46,52675,13,0,0
47,88899,15,0,1
55,73026,16,1,1
56,66467,12,1,0
27,42948,12,0,1
31,42238,16,0,0
56,44890,17,1,1
49,43465,15,1,1
41,85647,17,1,0
36,42048,17,0,1
26,60304,13,0,1
40,94744,12,0,1
44,78332,17,1,1
55,79668,13,0,1
36,89992,12,0,1
44,95185,12,1,1
47,45122,13,1,1
25,63588,16,1,1
51,81995,16,0,0
45,78216,14,1,0
27,87543,16,0,0
52,85842,17,1,1
45,87770,13,1,1
42,51159,16,0,1
35,72652,12,1,1
56,70611,15,0,1
35,75751,12,1,1
44,91965,12,0,1
33,44870,14,1,0
43,94834,17,1,1
38,90137,16,1,1
37,78649,14,1,1
28,41292,17,0,0
41,81792,12,0,1
56,57978,16,1,1
33,64994,17,1,1
59,99299,13,1,1
55,78134,14,0,1
36,57064,14,1,0
57,90174,12,0,0
33,58662,14,1,0
53,40192,17,0,1
31,62084,13,1,1
20,94341,12,1,1
34,56227,14,1,1
44,81444,12,1,0
47,84105,13,0,1
40,86253,12,0,0
50,54161,12,0,1
34,75549,14,1,1
50,41344,12,0,1
36,83532,17,0,1
20,60660,15,0,1
24,97439,12,0,0
24,76591,16,0,0
38,63570,16,1,1
55,89987,17,1,1
38,90701,14,1,1
21,45634,13,1,1
53,60757,15,1,1
40,51433,15,1,0
47,92312,14,1,0
31,93550,16,1,1
52,59848,17,1,1
59,89586,13,1,0
27,40304,14,0,0
45,41519,16,1,1
41,89002,14,1,1
52,83940,13,1,1
29,50299,17,1,1
27,72731,15,1,1
35,54938,16,1,1
52,46568,15,0,1
44,75460,16,0,1
34,44643,16,0,0
40,57474,15,0,1
44,83411,15,0,0
42,58460,16,0,1
54,68236,14,0,0
51,99215,14,0,0
22,52398,13,0,0
31,79055,15,0,1
43,47550,16,1,1
23,47650,17,0,0
27,45222,15,1,0
29,68769,15,1,0
30,49972,14,1,1
50,85499,15,1,1
21,55002,17,1,0
40,96345,14,0,1
38,94439,12,1,1
57,47871,14,1,1
43,86250,17,0,1
46,70546,12,0,1
25,89773,14,0,1
40,98315,16,0,1
26,98661,16,0,1
25,63612,17,1,1
33,61200,15,1,0
23,52130,13,0,1
52,95531,16,0,1
48,90460,16,0,1
44,79820,16,0,1
47,75118,14,1,1
57,55789,13,1,1
22,96586,17,0,1
53,87524,17,1,1
39,51336,15,0,1
36,63987,12,0,1
33,99322,15,1,0
36,58931,14,1,1
53,84031,16,1,1
26,80823,16,1,1
48,54096,13,1,1
20,61886,16,0,1
50,45936,16,0,1
28,83800,14,1,1
24,59684,12,1,1
29,41151,17,1,1
39,91933,17,0,1
27,65344,12,0,0
57,69629,15,0,1
41,58400,14,0,1
59,86250,15,0,0
38,44995,16,1,0
55,77808,12,1,1
46,71720,15,0,0
20,83761,15,0,1
22,61918,13,1,1
51,48617,17,0,1
56,87865,14,1,1
53,99035,12,0,1
26,69130,14,1,1
33,71289,15,0,1
53,47871,17,1,1
44,53513,13,0,1
58,69602,15,1,1
54,79465,16,1,1
40,58584,15,1,0
36,86074,13,0,0
34,57808,14,0,0
34,75079,13,0,1
40,72048,13,0,0
32,62258,15,0,1
40,69986,14,1,1
36,70031,15,0,1
48,40068,15,1,0
34,91066,17,1,1
57,62374,17,0,1
41,88808,15,1,1
29,50375,16,1,1
56,47594,14,0,1
42,84788,17,1,1
42,40971,12,1,0
26,64268,17,0,0
45,75040,13,1,1
26,64435,14,0,1
36,99115,16,1,1
29,50695,15,1,0
56,98024,17,1,1
25,47400,13,0,0
56,98413,15,0,1
53,60687,12,1,0
41,47626,14,1,1
46,42426,16,1,1
23,82715,17,1,1
29,83120,13,1,1
28,66770,14,1,0
24,72502,13,0,1
25,51377,17,0,1
35,53686,15,1,0
59,40423,12,1,1
23,69583,12,1,0
36,81709,16,1,1
54,52540,15,1,1
51,68149,16,0,0
29,76794,17,1,0
56,66071,15,0,0
50,72326,15,1,1
29,52214,13,1,1
58,90845,14,1,1
52,77727,12,0,1
22,90501,16,1,1
31,71822,17,0,1
44,58139,17,0,0
44,41697,17,1,0
47,53085,16,1,1
33,51643,17,1,1
24,51802,17,1,1
38,45240,17,0,1
25,48180,14,1,0
26,69976,12,1,1
32,60155,12,1,1
56,88997,16,0,1
30,57286,15,1,1
54,48958,15,0,0
53,57730,17,1,1
39,40036,12,1,1
38,43569,12,0,0
33,60155,12,0,0
37,53244,15,1,1
58,72494,14,1,1
21,87927,14,1,1
30,82148,15,0,0
31,57679,12,1,0
36,64349,13,1,1
41,42780,12,0,0
39,79334,15,1,0
51,62660,15,0,1
29,55832,13,0,0
57,86973,17,0,1
42,40996,14,0,1
39,59713,13,0,0
20,66459,12,1,1
26,58886,17,1,1
22,88800,12,1,1
21,65235,12,0,1
29,64422,16,1,0
43,92769,13,0,1
43,44471,12,0,0
57,93037,15,0,1
47,87984,14,0,0
48,41010,17,0,1
57,86275,12,0,1
57,89922,15,1,1
59,67438,17,0,1
22,80817,16,0,1
43,57913,17,1,1
54,43370,16,1,1
20,67330,15,0,0
56,77756,15,0,0
23,98913,16,0,0
20,85710,12,0,0
45,96145,16,0,1
47,90221,12,0,0
56,81106,15,1,1
21,98148,14,1,1
27,49594,16,0,1
53,62930,13,0,0
48,43957,15,0,1
56,67094,17,0,0
58,86991,16,1,0
57,49015,16,1,1
55,56846,12,0,0
37,63517,16,1,1
46,40636,15,0,0
33,72359,17,1,1
50,50323,15,0,1
39,65565,15,0,1
40,62833,15,1,1
32,52092,15,1,0
30,57512,16,0,1
40,50884,14,0,1
47,66523,14,0,1
43,75704,16,1,1
54,44705,12,1,1
54,74138,17,0,1
37,83440,17,1,1
58,89652,13,1,1
48,96014,16,1,1
20,96070,13,1,1
59,82353,15,1,1
35,45384,15,1,1
55,82112,12,1,0
31,59500,14,0,0
42,90160,14,1,1
33,88447,16,1,0
57,87372,13,1,1
28,90067,13,1,1
21,78647,13,0,1
59,50347,12,0,0
58,86080,17,1,1
45,57747,12,0,0
52,65989,16,1,1
37,72480,15,0,0
41,58752,12,1,1
22,80122,15,1,1
32,66559,14,0,1
56,83731,13,0,1
32,84131,12,1,1
20,77499,14,1,1
23,85432,14,0,1
56,72923,12,0,1
21,66829,17,1,1
27,91601,17,0,1
28,62437,15,1,0
48,53489,13,0,1
56,61188,17,1,1
53,64797,13,1,1
25,86609,15,0,0
49,72992,13,0,0
26,75499,13,1,1
49,60307,15,1,1
41,59176,15,0,0
34,50468,17,1,1
54,87595,14,0,0
52,49682,17,0,1
47,64647,12,1,1
32,87590,13,1,1
51,50834,14,1,1
35,51905,15,0,0
31,44926,12,0,1
52,68722,16,0,1
21,69580,12,0,0
34,51138,16,0,0
53,59826,15,1,1
47,68383,14,1,1
41,98454,15,0,1
53,65393,13,0,1
57,59337,14,0,0
21,55278,17,0,0
39,98356,17,1,0
31,64438,13,1,0
24,69679,16,0,1
29,67683,14,1,1
47,95514,12,0,1
35,69552,13,1,1
21,41254,15,1,1
55,61694,13,0,0
20,48947,12,1,1
36,52586,17,1,0
28,65649,13,0,1
37,92870,14,0,1
58,99088,16,1,1
40,43205,15,1,1
20,62585,12,1,1
43,46096,14,0,0
37,87260,12,0,0
28,58760,13,0,0
29,95334,16,0,1
47,75407,17,1,1
29,69609,13,0,1
58,86137,12,1,0
51,58679,17,1,1
27,45547,12,0,0
30,86551,16,0,1
26,59356,14,0,1
26,66285,16,0,1
57,94276,17,0,1
38,41744,12,1,0
51,97926,12,0,1
45,90651,15,1,1
57,42551,16,1,1
34,94063,15,1,1
57,72621,12,0,1
44,62003,15,0,1
23,55084,12,1,1
50,84342,14,1,1
28,56417,13,0,0
36,61631,14,1,1
41,63706,13,1,1
26,96642,14,1,1
24,84537,12,1,0
50,70191,15,1,1
43,73549,12,1,1
21,61183,15,1,1
27,56715,14,0,1
29,50126,15,0,0
59,51004,17,0,1
28,75850,13,0,1
48,95625,17,1,1
36,93657,15,1,0
40,84682,17,0,1
24,43994,15,1,1
55,65340,13,1,1
35,98234,12,1,1
55,50513,15,1,0
53,95637,15,1,1
32,62691,17,1,1
34,77794,17,1,0
54,83936,16,0,1
23,64765,12,1,0
25,67578,17,1,1
51,83456,17,0,1
43,65156,14,0,1
32,83791,12,0,1
20,87721,12,1,1
46,76348,16,0,0
43,86396,13,1,1
34,74316,13,0,1
45,61554,12,0,0
35,99203,12,1,0
28,48088,14,0,1
47,59193,16,0,0
55,45699,14,1,0
43,75021,17,0,1
31,53365,16,1,1
25,99270,13,0,1
22,63077,17,0,1
37,40967,12,0,0
56,95495,17,0,1
59,89335,13,1,1
27,48255,14,1,1
53,99185,16,1,1
51,84505,17,0,1
48,86089,15,1,1
31,67065,16,0,0
48,61959,13,0,1
47,88842,13,1,0
43,55526,12,1,1
52,57359,16,1,1
40,48789,15,0,0
55,63074,14,1,1
52,98275,15,1,1
23,45201,13,1,1
32,49535,14,0,1
53,51419,17,0,1
58,51863,14,0,1
59,83171,13,0,1
48,62997,14,1,1
37,69417,17,1,1
45,41313,17,1,1
46,44256,15,0,0
47,69520,13,0,1
22,94631,13,1,0
39,69782,14,1,0
52,95371,14,0,1
45,55895,16,0,1
47,67227,12,1,1
32,52102,17,1,0
24,56616,16,0,0
25,54198,16,1,1
40,92430,13,1,1
47,66125,12,1,1
23,59761,12,1,1
20,51069,12,1,0
54,52271,14,1,0
29,51905,15,0,0
55,54692,16,0,0
57,92258,15,1,1
21,82683,12,1,1
53,44218,15,0,0
46,64064,16,1,1
32,53857,16,0,1
44,54602,13,1,1
43,59713,14,0,0
53,96907,15,0,1
50,67055,17,1,1
28,71985,13,0,0
59,92734,14,1,1
51,59042,13,0,0
24,46850,16,1,0
34,45804,16,1,1
31,88970,16,1,1
49,56036,16,0,0
49,69758,16,0,1
37,81233,12,0,1
24,81721,12,0,0
22,63785,12,0,1
32,60026,12,0,1
26,68808,16,0,1
33,81856,17,1,0
34,43196,15,1,0
27,40290,17,0,0
42,80660,17,1,1
26,62951,12,1,1
26,78409,16,0,0
22,67298,16,0,0
36,49819,16,0,0
44,90418,16,1,1
22,48130,15,1,0
43,97099,15,0,0
51,41789,17,0,0
30,76558,15,1,1
25,95726,14,1,1
50,40889,15,0,1
29,76078,17,0,0
30,67861,14,0,1
46,91977,16,0,0
21,91095,15,1,0
54,72942,16,0,1
22,60510,17,0,0
20,43800,16,1,1
39,55295,15,0,1
21,61633,12,0,0
29,63497,12,1,1
39,93446,12,0,0
26,73270,16,1,0
30,58392,16,0,1
53,55804,16,1,1
42,82755,14,1,1
52,41205,14,1,1
32,69142,17,0,0
22,67507,13,1,1
27,45889,12,1,0
27,80192,17,0,0
28,52982,13,0,1
23,79142,13,1,1
20,46220,15,1,1
38,91523,16,1,1
36,93388,14,0,1
38,71159,15,1,0
20,56486,12,0,0
47,46309,13,0,0
40,51022,17,0,1
30,79085,15,0,1
23,64997,17,1,1
57,99319,15,1,1
39,46481,14,0,1
39,57714,16,0,0
38,44966,17,0,0
25,89703,15,0,0
22,56456,14,0,1
41,89325,15,0,1
59,92832,12,1,1
54,89432,16,1,1
45,71905,15,1,1
54,93493,13,0,0
47,72187,14,1,1
58,49119,14,1,0
45,80321,14,1,1
33,47005,17,1,1
51,67044,13,1,1
31,48497,15,0,1
33,42494,17,0,0
59,97075,16,1,1
22,47010,16,1,1
23,99114,15,1,1
48,75967,14,0,0
45,83045,16,0,0
26,84218,13,0,1
25,58033,14,1,1
33,83652,16,0,0
52,69152,12,0,1
41,97219,14,0,1
38,58814,14,1,1
48,78627,14,0,1
42,54222,16,0,0
33,87084,16,1,1
57,70397,16,0,1
42,43185,15,1,0
20,90308,12,0,0
54,79174,16,1,1
25,88371,16,0,1
48,98092,16,0,0
39,40766,14,0,1
41,99939,14,0,1
25,86199,14,1,0
36,80501,16,0,1
47,79548,13,0,1
39,74715,16,0,1
46,75901,17,1,1
31,76141,16,1,1
44,79176,14,1,1
58,80897,12,0,1
29,79467,12,1,1
57,64427,12,0,1
36,98303,12,1,1
28,60512,17,1,1
44,57431,12,1,1
21,64552,13,1,1
32,87769,13,1,1
45,42557,17,1,1
23,62897,16,1,0
49,98350,13,0,1
32,88706,12,1,1
29,73269,16,0,0
38,96312,12,0,1
47,79971,13,0,0
44,51100,17,0,0
49,92401,12,1,1
35,61057,15,0,1
50,53861,12,1,1
50,70236,12,1,1
38,52165,13,0,0
33,71585,17,0,0
34,49777,12,1,1
28,93768,12,1,1
38,59750,13,1,1
24,56424,17,0,1
33,80716,16,1,1
46,67646,17,1,1
50,54799,13,0,0
36,59631,13,0,1
34,93718,15,0,0
53,71754,14,0,1
42,91319,16,0,0
53,70243,13,0,0
59,64851,14,1,1
48,83682,17,0,1
51,98296,15,1,1
29,88393,13,0,0
55,98457,14,1,1
56,91838,15,0,1
20,41478,13,0,0
44,90087,15,1,1
55,65675,12,0,1
26,51404,16,1,1
37,56354,15,0,1
53,46560,15,1,1
31,78453,15,0,1
59,62650,16,1,1
24,91792,12,1,1
48,51203,17,0,1
52,42126,17,1,1
37,75044,15,0,1
29,71799,12,0,1
48,87817,16,0,0
39,68733,12,0,1
29,45026,12,0,1
31,89307,17,0,0
46,95452,12,0,1
42,76525,16,0,0
28,55877,16,0,0
22,76575,13,1,1
35,60012,14,1,0
46,46733,16,1,1
49,80119,12,1,1
31,55558,15,1,1
37,46031,17,1,1
52,40007,15,1,1
59,91308,14,1,1
27,65426,16,0,1
25,48485,14,1,0
37,79705,14,1,1
28,54907,12,0,1
50,55644,16,1,0
30,75162,16,1,1
54,53615,12,0,0
38,46331,15,1,0
25,61917,15,1,0
49,85203,15,0,1
21,94819,17,0,1
59,51634,13,0,1
56,56441,16,0,0
50,60899,13,1,0
34,90077,12,1,0
28,91536,15,1,1
49,57123,16,0,0
22,91250,12,0,0
44,46832,12,1,1
59,51967,17,1,1
22,40164,16,1,0
22,74389,14,0,1
43,93513,14,0,1
58,72162,12,0,1
28,93298,12,1,1
54,62479,14,1,1
29,40933,12,0,0
50,92108,16,0,1
22,45578,17,0,1
37,86612,16,1,1
48,47889,16,0,1
39,67604,12,1,1
33,54742,15,1,1
24,44623,14,0,0
30,63298,14,1,0
23,71507,15,1,0
33,42942,14,0,0
28,41587,15,0,0
29,95012,12,0,0
30,59790,12,0,1
22,47270,12,0,0
26,90903,15,1,1
57,49403,14,0,0
20,77803,16,1,0
45,98244,12,1,1
49,92018,16,1,0
28,98250,15,1,1
58,69804,12,0,1
26,58462,14,0,0
34,61280,15,0,1
33,95460,15,0,1
54,78290,16,0,1
36,72279,17,0,1
49,70810,15,0,0
21,67877,15,0,0
26,54115,12,0,1
59,66160,16,1,0
26,66239,17,0,0
45,68460,12,0,1
32,44157,16,1,1
21,47263,13,1,0
57,87386,14,1,1
49,46117,14,0,1
46,97204,14,0,1
50,71150,15,0,1
33,96865,13,0,1
35,93630,17,1,0
44,64120,17,1,1
52,50104,12,1,0
26,99365,16,0,1
42,84231,15,0,0
38,68584,14,1,1
36,62290,14,1,1
30,45353,12,1,0
36,52959,14,0,1
55,72894,12,1,1
42,47804,13,0,0
29,68479,13,1,1
29,75102,13,0,0
41,55434,14,1,1
50,41949,13,1,1
54,41747,12,0,1
44,46565,16,1,1
25,52177,15,0,0
58,72777,15,1,1
49,46542,12,0,1
50,84679,17,0,1
29,50875,16,1,0
27,92878,16,1,1
31,95729,13,0,0
46,97243,15,1,1
56,60635,14,1,1
58,63072,12,0,0
36,55794,13,0,1
21,72481,16,0,0
57,69152,14,1,1
23,97206,14,1,1
43,60967,13,1,1
55,77367,14,0,1
45,61088,13,1,1
32,53143,13,0,1
49,95749,16,1,0
38,85137,17,1,0
27,65209,16,1,1
32,90147,15,1,1
52,98340,16,1,1
28,56256,17,0,1
47,83804,15,0,1
49,58860,16,0,1
36,53377,15,1,1
43,95536,12,0,0
50,84720,14,0,0
33,52990,12,0,1
28,97924,16,0,0
57,56509,12,0,0
36,49764,13,0,0
50,76734,15,1,1
53,56606,14,0,0
55,91840,17,0,1
36,91765,14,0,0
47,77618,16,1,1
54,99690,15,1,1
32,62293,12,1,0
29,47058,17,1,1
57,83819,16,1,1
31,65078,13,0,1
52,96929,15,1,1
22,85184,15,0,1
49,42174,12,1,1
58,80622,12,0,1
46,72300,13,0,0
36,93239,12,0,1
27,48782,12,1,0
46,83938,14,0,1
29,83096,13,0,0
31,65075,15,1,1
23,52606,14,0,1
27,55427,13,0,1
55,53251,14,0,1
21,90666,13,1,0
48,40267,16,1,0
47,42088,16,1,1
39,82601,15,1,1
47,48483,16,1,1
28,52354,13,0,0
33,74253,17,1,1
22,91085,12,1,1
50,81697,17,1,1
46,70894,13,1,1
25,56194,13,0,1
59,90652,17,0,1
48,63980,16,1,0
45,48697,15,1,0
39,56161,16,1,1
23,85104,12,1,1
54,93331,12,0,1
57,65654,17,0,1
39,53507,15,0,1
33,67476,17,1,0
40,92038,14,1,1
49,45427,16,1,0
41,40164,14,0,1
52,95257,15,1,1
20,83560,13,1,0
23,97414,17,0,0
45,80817,13,0,1
36,47704,16,0,1
55,41463,17,0,1
23,63483,17,0,0
23,86069,13,1,1
28,43974,14,1,1
52,54638,12,1,1
35,91576,14,1,1
37,48806,14,0,0
43,63105,12,0,0
55,98845,13,0,1
37,60420,14,0,1
47,93160,16,1,1
40,81755,13,0,1
46,74128,17,0,1
34,97035,16,1,1
50,87569,17,1,1
42,98226,16,1,1
21,65456,12,0,1
49,43128,12,1,1
47,66062,15,0,0
57,87288,17,1,1
28,75046,17,0,0
49,70225,17,1,1
55,44847,13,0,0
46,68842,12,1,1
36,72288,12,0,1
43,84151,16,0,0
35,86088,13,0,1
35,42041,17,0,1
59,80016,15,0,0
40,93825,14,0,1
30,86771,13,1,1
31,75934,14,0,0
34,75200,12,0,0
45,83590,12,0,0
31,63476,14,0,0
33,55444,17,0,1
24,78827,12,0,0
54,52120,15,1,1
